year,month,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
2011,7,2011-07,0.648889660835266,0.101886305923536,0.547003354911731,0.750775966758802,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2011,8,2011-08,0.623890489339829,0.051390790354243,0.572499698985586,0.675281279694072,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2011,9,2011-09,1.04123507738113,0.601161090988697,0.440073986392436,1.64239616836983,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2011,10,2011-10,1.09736973047256,0.357095833210614,0.740273897261951,1.45446556368318,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2011,11,2011-11,1.77913308143616,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2011,12,2011-12,1.12319493293762,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,1,2012-01,1.65643310546875,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,2,2012-02,1.63966119289398,0.104608646591434,1.53505254630255,1.74426983948541,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,3,2012-03,1.33679938316345,0.376471835289132,0.960327547874318,1.71327121845258,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,4,2012-04,1.67475789785385,0.0771153300771052,1.59764256777674,1.75187322793096,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,5,2012-05,1.00979288419088,0.488687508104707,0.521105376086169,1.49848039229558,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,6,2012-06,0.909659117460251,0.317789302967718,0.591869814492533,1.22744842042797,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,7,2012-07,0.685820460319519,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,8,2012-08,0.631044924259186,0.157023563217642,0.474021361041544,0.788068487476828,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,9,2012-09,0.705846647421519,0.16671922817778,0.539127419243739,0.872565875599298,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,10,2012-10,1.37008553743363,0.615023250741888,0.755062286691738,1.98510878817551,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,11,2012-11,1.8375877737999,0.00868199791215185,1.82890577588775,1.84626977171205,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2012,12,2012-12,1.74319171905518,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,1,2013-01,1.58914744853973,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,2,2013-02,1.07457435131073,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,3,2013-03,1.41340005397797,0.34533815366726,1.06806190031071,1.75873820764523,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,4,2013-04,0.688186228275299,0.0918103345726154,0.596375893702684,0.779996562847914,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,5,2013-05,0.888953566551209,0.3351525822956,0.553800984255609,1.22410614884681,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,6,2013-06,0.916448593139648,0.510072986645745,0.406375606493902,1.42652157978539,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,7,2013-07,0.620596885681153,0.0876916602424335,0.532905225438719,0.708288545923586,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,8,2013-08,0.629718124866486,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,9,2013-09,1.31230372190475,0.765459008656181,0.546844713248572,2.07776273056093,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,10,2013-10,1.26868703961372,0.62596090583949,0.642726133774232,1.89464794545321,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,11,2013-11,1.56975293159485,0.115942439918196,1.45381049167665,1.68569537151305,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2013,12,2013-12,1.22209393978119,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,1,2014-01,1.4750964641571,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,2,2014-02,1.55107998847962,0.14171608071958,1.40936390776004,1.69279606919919,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,3,2014-03,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,4,2014-04,1.85368212064107,0.0152522444964111,1.83842987614466,1.86893436513748,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,5,2014-05,1.51896893978119,0.650252705594075,0.868716234187115,2.16922164537526,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,6,2014-06,0.712691128253937,0.0752191433626042,0.637471984891332,0.787910271616541,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,7,2014-07,0.697091937065125,0.012948101918426,0.684143835146699,0.710040038983551,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,8,2014-08,0.762587547302246,0.0990439981825399,0.663543549119706,0.861631545484786,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,9,2014-09,1.41670878728231,0.610744557098079,0.805964230184231,2.02745334438039,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,10,2014-10,1.61554551124573,0.565649144942042,1.04989636630369,2.18119465618777,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,11,2014-11,1.99451076984406,0.0274354067444691,1.96707536309959,2.02194617658852,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2014,12,2014-12,1.79099810123444,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,1,2015-01,1.89667491118113,0.0499676958436031,1.84670721533753,1.94664260702473,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,2,2015-02,1.78934895992279,0.000344086871238464,1.78900487305155,1.78969304679403,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,3,2015-03,1.49594128131867,0.500200652588628,0.995740628730037,1.99614193390729,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,4,2015-04,1.10648396611214,0.499599259207223,0.606884706904914,1.60608322531936,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,5,2015-05,0.751705706119538,0.0758136178944475,0.67589208822509,0.827519324013985,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,6,2015-06,0.801685392856598,0.031595890748374,0.770089502108224,0.833281283604971,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,7,2015-07,0.93328336874644,0.129609397094298,0.803673971652142,1.06289276584074,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,8,2015-08,0.893847505251567,0.120249054860809,0.773598450390758,1.01409656011238,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,9,2015-09,1.28942385315895,0.700240345606927,0.589183507552026,1.98966419876588,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,10,2015-10,1.06948918104172,0.0859477922384492,0.983541388803271,1.15543697328017,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,11,2015-11,1.70011305809021,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2015,12,2015-12,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,1,2016-01,1.84877610206604,0.138216206419234,1.71055989564681,1.98699230848527,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,2,2016-02,2.13243126869202,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,3,2016-03,1.89378929138184,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,4,2016-04,1.52652525901794,0.429087736746914,1.09743752227103,1.95561299576486,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,5,2016-05,0.789499878883362,0.00516349470476685,0.784336384178595,0.794663373588128,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,6,2016-06,0.752774635950724,0.115277793161028,0.637496842789696,0.868052429111753,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,7,2016-07,0.632649064064026,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,8,2016-08,0.710256665945053,0.00873126757806218,0.701525398366991,0.718987933523115,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,9,2016-09,0.775689899921418,0.269496137391632,0.506193762529785,1.04518603731305,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,10,2016-10,1.35939538478851,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,11,2016-11,2.04053592681885,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2016,12,2016-12,1.92551755905151,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,1,2017-01,1.74958157539368,0.120983034412699,1.62859854098098,1.87056460980637,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,2,2017-02,1.7364954551061,0.0850884239546834,1.65140703115142,1.82158387906078,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,3,2017-03,1.77724921703339,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,4,2017-04,1.83294671773911,0.0222795827661264,1.81066713497298,1.85522630050523,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,5,2017-05,0.757236897945404,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,6,2017-06,0.798957884311676,0.182842216853234,0.616115667458442,0.98180010116491,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,7,2017-07,0.693034544587136,0.082187518008929,0.610847026578207,0.775222062596065,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,8,2017-08,0.618681490421295,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,9,2017-09,0.812431052327156,0.444306071075932,0.368124981251224,1.25673712340309,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,10,2017-10,1.29786559939384,0.616749374922646,0.681116224471197,1.91461497431649,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,11,2017-11,1.2830308675766,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2017,12,2017-12,1.59039026498795,0.22019140530444,1.37019885968351,1.81058167029239,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,1,2018-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,2,2018-02,1.34445571899414,0.361044234272812,0.983411484721328,1.70549995326695,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,3,2018-03,1.73942428827286,0.000367267637922046,1.73905702063493,1.73979155591078,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,4,2018-04,1.29100739955902,0.749694485732865,0.541312913826155,2.04070188529189,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,5,2018-05,0.7387735247612,0.0929481308950151,0.645825393866185,0.831721655656215,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,6,2018-06,0.603158742189408,0.101429214780316,0.501729527409091,0.704587956969724,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,7,2018-07,0.608118891716004,0.0672627455944151,0.540856146121588,0.675381637310419,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,8,2018-08,0.529905661940574,0.204656098016744,0.32524956392383,0.734561759957318,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,9,2018-09,0.563145190477371,0.108229777374944,0.454915413102427,0.671374967852315,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,10,2018-10,0.94233974814415,0.172064551192575,0.770275196951576,1.11440429933673,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,11,2018-11,1.82278096675873,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2018,12,2018-12,1.50406384468079,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,1,2019-01,1.77162098884583,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,2,2019-02,1.80576276779175,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,3,2019-03,1.60996121168137,0.155873628602873,1.45408758307849,1.76583484028424,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,4,2019-04,1.30153721570969,0.777450798581895,0.52408641712779,2.07898801429158,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,5,2019-05,0.788151621818542,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,6,2019-06,0.658196389675141,0.0334168031914387,0.624779586483702,0.691613192866579,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,7,2019-07,0.690134465694427,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,8,2019-08,0.522771179676056,0.0746096156394402,0.448161564036616,0.597380795315496,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,9,2019-09,1.01359101136525,0.407003005091425,0.606588006273829,1.42059401645668,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,10,2019-10,1.34781396389007,0.881550395537014,0.466263568353061,2.22936435942709,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,11,2019-11,0.995798081159593,0.280862425938598,0.714935655220995,1.27666050709819,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2019,12,2019-12,1.16903233528137,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,1,2020-01,nan,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,2,2020-02,1.351427257061,0.656172230467435,0.695255026593569,2.00759948752844,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,3,2020-03,0.816090285778046,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,4,2020-04,1.65481686592102,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,5,2020-05,2.04906272888184,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,6,2020-06,0.630663216114044,0.132360407580825,0.498302808533219,0.763023623694869,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,7,2020-07,0.558036625385284,0.0603504938512338,0.497686131534051,0.618387119236518,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,8,2020-08,0.676226317882538,0.0903614102145073,0.58586490766803,0.766587728097045,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,9,2020-09,1.44195485115052,0.370307437225927,1.07164741392459,1.81226228837644,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,10,2020-10,1.20685207843781,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,11,2020-11,1.63449835777283,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2020,12,2020-12,1.70509612560272,0.0508899593533904,1.65420616624933,1.75598608495611,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,1,2021-01,1.49382150173187,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,2,2021-02,1.57344377040863,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,3,2021-03,1.46682673692704,0.149240894759012,1.31758584216802,1.61606763168605,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,4,2021-04,0.690875798463822,0.00114247462258512,0.689733323841236,0.692018273086407,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,5,2021-05,0.680493871370951,0.0750517522835913,0.60544211908736,0.755545623654543,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,6,2021-06,0.672444522380829,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,7,2021-07,0.585468471050263,0.0197949417527178,0.565673529297545,0.60526341280298,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,8,2021-08,0.618823856115341,0.0263478073186458,0.592476048796695,0.645171663433987,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,9,2021-09,0.495561614632607,0.0622153022370229,0.433346312395584,0.557776916869629,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,10,2021-10,1.36143788695336,0.575796968098557,0.7856409188548,1.93723485505191,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,11,2021-11,1.83661317825317,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2021,12,2021-12,1.69668674468994,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,1,2022-01,1.65063047409058,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,2,2022-02,1.09640190005303,0.453274899365627,0.643127000687398,1.54967679941865,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,3,2022-03,1.33723676204681,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,4,2022-04,0.968350172042849,0.509614235497233,0.458735936545616,1.47796440754008,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,5,2022-05,1.31064281860988,0.637861717544792,0.672781101065084,1.94850453615467,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,6,2022-06,0.665549427270889,0.11494714209061,0.550602285180279,0.780496569361499,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,7,2022-07,0.638569951057434,0.0246708263632459,0.613899124694188,0.66324077742068,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,8,2022-08,0.542681515216827,0.153511297743835,0.389170217472992,0.696192812960662,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,9,2022-09,0.906109064817429,0.348089346711775,0.558019718105653,1.2541984115292,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,10,2022-10,1.10951071977616,0.0759352183188008,1.03357550145735,1.18544593809496,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,11,2022-11,1.5757948756218,0.374272865614925,1.20152201000687,1.95006774123672,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2022,12,2022-12,1.62169754505157,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,1,2023-01,1.54027247428894,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,2,2023-02,0.875466108322144,nan,nan,nan,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,3,2023-03,1.44352811574936,0.195126337320218,1.24840177842914,1.63865445306958,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,4,2023-04,1.59756141901017,0.115844743523347,1.48171667548682,1.71340616253351,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,5,2023-05,0.903377211093903,0.202035814306704,0.701341396787198,1.10541302540061,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,6,2023-06,0.672687530517578,0.00826550275516892,0.664422027762409,0.680953033272747,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
2023,7,2023-07,0.691405028104782,0.0321679499232127,0.659237078181569,0.723572978027995,Saturation state,Monthly Aragonite Saturation at 40 m: NH05 (44.65N -124.18W),44.652277294313,-124.175066833705,40,1
